,customer_id,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure
2265,3253,Shakeshaft,Shakeshaft,Female,42,1990-02-10,Cost Accountant,Financial Services,High Net Worth,No,Yes,7.0
2266,925,Pembridge,Pembridge,Male,42,1978-08-07,Accountant IV,Manufacturing,Affluent Customer,No,No,16.0
2267,1728,Larner,Larner,Male,41,1977-05-04,Paralegal,Financial Services,Affluent Customer,No,No,22.0
2268,3980,McGebenay,McGebenay,Male,41,1964-01-16,Web Designer I,Manufacturing,Mass Customer,No,No,12.0
2269,1726,Alexsandrev,Alexsandrev,Female,41,1973-08-06,Junior Executive,Financial Services,High Net Worth,No,No,11.0
2270,723,Marte,Marte,Female,41,1963-08-20,Food Chemist,Health,Mass Customer,No,Yes,6.0
2271,2403,Tremlett,Tremlett,Female,41,1977-10-25,Technical Writer,Financial Services,Affluent Customer,No,No,12.0
2272,2543,Kitchin,Kitchin,Male,41,1999-06-03,Web Developer III,,Affluent Customer,No,No,2.0
2273,905,Drinkel,Drinkel,Female,41,1978-02-11,Safety Technician II,Manufacturing,Affluent Customer,No,No,12.0
2274,2794,Lorenc,Lorenc,Female,41,1975-11-06,Social Worker,Health,Mass Customer,No,Yes,18.0
2275,3505,Scallan,Scallan,Female,41,1974-08-06,,Retail,Mass Customer,No,No,14.0
2276,1715,Schrinel,Schrinel,Male,41,1988-06-01,Web Developer III,Entertainment,Mass Customer,No,Yes,12.0
2277,2610,Bartolijn,Bartolijn,Female,41,1954-04-30,Account Coordinator,IT,Mass Customer,No,No,10.0
2278,3520,Kaszper,Kaszper,Male,41,1963-08-17,Research Nurse,Health,Mass Customer,No,Yes,16.0
2279,751,Dufty,Dufty,Female,41,2001-10-31,Business Systems Development Analyst,Financial Services,Affluent Customer,No,No,1.0
2280,1475,Jess,Jess,Male,41,1985-07-21,Recruiting Manager,Retail,Affluent Customer,No,Yes,7.0
2281,287,Wodham,Wodham,Female,41,1985-05-06,Nuclear Power Engineer,Manufacturing,Affluent Customer,No,No,4.0
2282,1263,Posselow,Posselow,Male,41,1973-06-16,Nurse,Manufacturing,Affluent Customer,No,No,8.0
2283,736,Eastcourt,Eastcourt,Male,41,1974-05-24,Help Desk Operator,,High Net Worth,No,No,8.0
2284,2378,Farncombe,Farncombe,Female,41,1994-04-25,Research Assistant II,Manufacturing,Affluent Customer,No,No,1.0
2285,3380,Ealam,Ealam,Male,41,1955-01-09,Speech Pathologist,Manufacturing,High Net Worth,No,Yes,14.0
2286,3112,Gornal,Gornal,Male,41,2001-04-22,Internal Auditor,Retail,High Net Worth,No,Yes,1.0
2287,3392,Ride,Ride,Male,41,1976-12-12,Tax Accountant,Financial Services,Mass Customer,No,No,10.0
2288,2341,Scedall,Scedall,U,41,,Web Designer II,IT,Mass Customer,No,Yes,
2289,88,Tumber,Tumber,Female,41,1966-02-03,Help Desk Operator,Property,High Net Worth,No,Yes,7.0
2290,2005,McElwee,McElwee,Female,41,1978-08-20,Accountant I,Manufacturing,High Net Worth,No,No,17.0
2291,2163,Guilliatt,Guilliatt,Male,41,1996-12-25,VP Product Management,,Mass Customer,No,Yes,6.0
2292,2935,Aldwich,Aldwich,Female,41,1978-04-23,,Manufacturing,Mass Customer,No,No,17.0
2293,577,Fielding,Fielding,Female,41,1956-04-08,,Property,Mass Customer,No,Yes,19.0
2294,2824,Essame,Essame,Male,41,1995-06-11,Assistant Media Planner,Entertainment,Affluent Customer,No,No,7.0
2295,821,Aronovitz,Aronovitz,Male,41,1981-07-24,Financial Analyst,Financial Services,Mass Customer,No,Yes,7.0
2296,662,Imos,Imos,Female,41,1967-07-04,Chemical Engineer,Manufacturing,Mass Customer,No,Yes,5.0
2297,3585,Lunbech,Lunbech,Female,41,1962-07-28,,Financial Services,High Net Worth,No,Yes,20.0
2298,149,Kausche,Kausche,Female,41,1995-01-31,Research Nurse,Health,Mass Customer,No,Yes,1.0
2299,1360,Blas,Blas,Male,41,1970-07-04,Design Engineer,Manufacturing,Mass Customer,No,Yes,15.0
2300,2691,Boutton,Boutton,Male,41,1975-11-03,Librarian,Entertainment,Mass Customer,No,No,18.0
2301,2108,O'Halligan,O'Halligan,Female,41,1985-11-24,Software Test Engineer IV,Property,Mass Customer,No,Yes,18.0
2302,1744,Kahen,Kahen,Female,41,1972-01-21,Nurse Practicioner,Financial Services,High Net Worth,No,No,12.0
2303,1795,Rebbeck,Rebbeck,Male,40,1977-09-21,Internal Auditor,Manufacturing,Affluent Customer,No,No,7.0
2304,1478,Blayney,Blayney,Male,40,1992-12-05,VP Quality Control,Financial Services,High Net Worth,No,No,9.0
2305,1448,Bullent,Bullent,Male,40,1988-08-09,VP Product Management,Property,Mass Customer,No,No,20.0
2306,533,Shearmer,Shearmer,Male,40,1981-12-14,Database Administrator III,Retail,Mass Customer,No,No,11.0
2307,1257,MacVicar,MacVicar,Male,40,1972-06-19,Assistant Professor,Property,Affluent Customer,No,Yes,9.0
2308,403,Laffoley-Lane,Laffoley-Lane,Female,40,1975-10-17,Graphic Designer,,Mass Customer,No,Yes,17.0
2309,342,Hammant,Hammant,Male,40,1987-05-19,Programmer IV,Health,High Net Worth,No,No,2.0
2310,3222,Sellors,Sellors,U,40,,Senior Editor,IT,Affluent Customer,No,No,
2311,1919,Hartburn,Hartburn,Male,40,1960-12-23,VP Product Management,Argiculture,Mass Customer,No,Yes,19.0
2312,3426,Dilon,Dilon,Male,40,1959-04-18,Assistant Media Planner,Entertainment,Mass Customer,No,No,17.0
2313,1166,Devil,Devil,Female,40,1972-12-05,Quality Control Specialist,Health,Affluent Customer,No,No,8.0
2314,505,Elsy,Elsy,Female,40,1966-12-01,,,High Net Worth,No,Yes,10.0
2315,2035,Terese,Terese,Male,40,1979-06-01,Senior Developer,Health,Mass Customer,No,No,19.0
2316,184,Paolo,Paolo,Male,40,1971-12-13,Marketing Manager,Manufacturing,High Net Worth,No,Yes,7.0
2317,35,Strettle,Strettle,Female,40,1963-09-28,Information Systems Manager,Health,High Net Worth,No,Yes,16.0
2318,3769,Wooldridge,Wooldridge,Male,40,1993-01-19,Desktop Support Technician,Health,High Net Worth,No,Yes,5.0
2319,2367,Sabin,Sabin,Male,40,1957-05-22,Electrical Engineer,Manufacturing,Mass Customer,No,Yes,16.0
2320,104,Panketh,Panketh,Female,40,1978-06-06,Automation Specialist II,Health,Mass Customer,No,Yes,9.0
2321,1915,Tesimon,Tesimon,Female,40,1953-10-12,Social Worker,Health,Mass Customer,No,Yes,12.0
2322,3115,Spiers,Spiers,Male,40,1981-02-26,Nuclear Power Engineer,Manufacturing,Mass Customer,No,No,8.0
2323,3008,Criag,Criag,Female,40,1982-05-13,,Health,High Net Worth,No,Yes,17.0
2324,871,Yesinin,Yesinin,Female,40,1992-01-20,,,Mass Customer,No,Yes,5.0
2325,1662,Willmett,Willmett,Female,40,1956-04-01,Electrical Engineer,Manufacturing,High Net Worth,No,No,11.0
2326,978,Escalero,Escalero,Female,40,1982-01-31,Nurse Practicioner,,High Net Worth,No,No,15.0
2327,2775,Glentz,Glentz,Female,40,1966-12-02,Account Executive,Manufacturing,Mass Customer,No,Yes,7.0
2328,2434,Soars,Soars,Male,40,1956-11-17,Environmental Specialist,,Affluent Customer,No,No,18.0
2329,3189,Knaggs,Knaggs,Male,40,1963-03-01,Environmental Specialist,Financial Services,Mass Customer,No,No,11.0
2330,2099,McKechnie,McKechnie,Male,40,1959-10-03,Senior Cost Accountant,Financial Services,High Net Worth,No,Yes,19.0
2331,2309,McIlhone,McIlhone,Male,40,1985-01-13,Accounting Assistant I,Manufacturing,Affluent Customer,No,No,14.0
2332,2736,Awcock,Awcock,Male,40,1993-01-18,Accounting Assistant IV,,Affluent Customer,No,Yes,9.0
2333,1458,Behneke,Behneke,Male,40,1956-10-22,Account Representative IV,Telecommunications,Affluent Customer,No,No,11.0
2334,1436,Andryunin,Andryunin,Male,40,1999-10-29,General Manager,,Affluent Customer,No,No,3.0
2335,2185,Gridley,Gridley,Female,40,1963-10-15,Human Resources Assistant II,Property,Mass Customer,No,No,19.0
2336,1579,Siegertsz,Siegertsz,Female,40,1978-01-27,Desktop Support Technician,Financial Services,Affluent Customer,No,Yes,17.0
2337,2152,Labone,Labone,Female,40,1968-11-05,Database Administrator III,Manufacturing,Mass Customer,No,Yes,19.0
2338,3699,Somerfield,Somerfield,Female,40,1990-10-08,Recruiting Manager,Manufacturing,Mass Customer,No,No,5.0
2339,764,Stiff,Stiff,Male,40,1977-03-16,Environmental Tech,Financial Services,Mass Customer,No,Yes,22.0
2340,2396,Wildblood,Wildblood,Female,40,1973-08-02,Recruiter,Retail,Affluent Customer,No,Yes,7.0
2341,1209,Jerosch,Jerosch,Male,40,1977-09-06,Senior Developer,Property,High Net Worth,No,Yes,11.0
2342,1901,Southernwood,Southernwood,Male,40,1977-08-22,Budget/Accounting Analyst I,Argiculture,Affluent Customer,No,No,8.0
2343,1267,Dainton,Dainton,Male,39,1979-06-03,Safety Technician IV,Entertainment,Affluent Customer,No,Yes,19.0
2344,799,Spilisy,Spilisy,U,39,,Programmer I,IT,Mass Customer,No,Yes,
2345,3127,Lewsley,Lewsley,Male,39,1971-01-31,Research Nurse,Health,Mass Customer,No,No,10.0
2346,252,Ruskin,Ruskin,Female,39,1983-01-24,Account Coordinator,Property,Mass Customer,No,Yes,13.0
2347,1646,Flacke,Flacke,Female,39,1994-06-20,Senior Financial Analyst,Financial Services,Mass Customer,No,Yes,1.0
2348,2830,Simioli,Simioli,Male,39,1958-12-19,Computer Systems Analyst II,Manufacturing,High Net Worth,No,No,9.0
2349,573,Kix,Kix,Male,39,1994-03-07,General Manager,,Mass Customer,No,No,2.0
2350,3297,Moukes,Moukes,Male,39,1975-04-26,Product Engineer,Manufacturing,Mass Customer,No,No,13.0
2351,3504,Perdue,Perdue,Female,39,1963-07-06,Business Systems Development Analyst,Manufacturing,Mass Customer,No,Yes,6.0
2352,1371,Joscelyn,Joscelyn,Female,39,1959-08-02,Design Engineer,Retail,Mass Customer,No,Yes,13.0
2353,2556,Francey,Francey,Male,39,1988-08-11,,Health,Mass Customer,No,Yes,15.0
2354,1087,Madrell,Madrell,Female,39,1979-09-18,Financial Analyst,Financial Services,Mass Customer,No,Yes,8.0
2355,1607,Van Castele,Van Castele,Female,39,1988-01-22,Marketing Assistant,Retail,Mass Customer,No,Yes,15.0
2356,3965,Dumphy,Dumphy,Female,39,1984-07-24,Speech Pathologist,Manufacturing,Mass Customer,No,Yes,13.0
2357,3889,Ziem,Ziem,Male,39,1975-08-09,General Manager,Retail,Affluent Customer,No,No,18.0
2358,3951,Hollerin,Hollerin,Male,39,1975-02-10,Quality Control Specialist,,Affluent Customer,No,Yes,9.0
2359,1708,Mahaddie,Mahaddie,Female,39,1988-12-30,Marketing Manager,Property,High Net Worth,No,No,20.0
2360,1047,Tanswill,Tanswill,Male,39,1978-09-03,VP Accounting,Financial Services,Affluent Customer,No,No,11.0
2361,3394,Spoward,Spoward,Male,39,1974-06-26,Environmental Specialist,Health,Mass Customer,No,No,22.0
2362,1738,Seydlitz,Seydlitz,Male,39,1985-04-24,Engineer II,Argiculture,High Net Worth,No,Yes,14.0
2363,3642,Portigall,Portigall,Female,39,1962-05-21,,,Affluent Customer,No,Yes,8.0
2364,1563,Claeskens,Claeskens,Male,39,1992-03-10,Account Representative IV,Property,Mass Customer,No,No,9.0
2365,294,Slowan,Slowan,Male,39,1959-04-01,Recruiting Manager,,High Net Worth,No,No,5.0
2366,3476,Willerstone,Willerstone,Male,39,1989-09-07,,Manufacturing,Affluent Customer,No,No,7.0
2367,1385,Priddy,Priddy,Female,39,1957-08-17,Cost Accountant,Financial Services,Mass Customer,No,No,16.0
2368,2979,Mandifield,Mandifield,Female,39,1976-07-25,Tax Accountant,Retail,Mass Customer,No,No,18.0
2369,1105,McCusker,McCusker,Male,39,1990-02-10,General Manager,,Mass Customer,No,No,18.0
2370,3181,Chominski,Chominski,Male,39,1976-09-29,Senior Editor,Financial Services,High Net Worth,No,No,6.0
2371,2886,Watkiss,Watkiss,Female,39,1961-08-08,Nurse Practicioner,,Mass Customer,No,No,14.0
2372,176,Clayal,Clayal,Male,39,1992-04-13,Accountant I,Property,Mass Customer,No,No,10.0
2373,340,Purvey,Purvey,Male,39,1973-07-31,,Argiculture,Mass Customer,No,Yes,17.0
2374,1975,Midden,Midden,Female,39,1965-10-19,Product Engineer,Health,Affluent Customer,No,No,4.0
2375,3424,Whittuck,Whittuck,Female,39,1977-02-28,Automation Specialist III,Manufacturing,Affluent Customer,No,Yes,11.0
2376,2357,Mingardi,Mingardi,Female,39,1962-10-15,Civil Engineer,Manufacturing,Mass Customer,No,No,6.0
2377,559,Vyel,Vyel,Female,39,1988-03-05,Payment Adjustment Coordinator,Retail,High Net Worth,No,Yes,16.0
2378,499,Baggally,Baggally,Male,39,1961-03-15,Budget/Accounting Analyst III,Financial Services,Affluent Customer,No,No,19.0
2379,619,Dahlman,Dahlman,Male,39,1977-08-14,Speech Pathologist,Property,Mass Customer,No,No,20.0
2380,3479,O' Ronan,O' Ronan,Female,39,1964-08-09,,IT,Mass Customer,No,No,13.0
2381,502,Raveau,Raveau,Female,39,1970-12-24,Teacher,Manufacturing,Mass Customer,No,No,18.0
2382,3910,Leyfield,Leyfield,Male,38,1980-09-10,VP Sales,IT,Mass Customer,No,No,10.0
2383,2408,,,Female,38,1955-10-10,VP Marketing,Health,Mass Customer,No,No,16.0
2384,3524,Piscopello,Piscopello,Male,38,1973-12-30,Design Engineer,Financial Services,Mass Customer,No,Yes,18.0
2385,2433,Strutz,Strutz,Male,38,1976-07-19,Nurse Practicioner,,High Net Worth,No,Yes,8.0
2386,2430,Dikles,Dikles,Male,38,1968-09-06,Quality Engineer,,Mass Customer,No,No,5.0
2387,718,Lorriman,Lorriman,Female,38,1978-02-18,Engineer I,Manufacturing,Mass Customer,No,Yes,7.0
2388,202,Pillinger,Pillinger,Female,38,1963-06-24,Librarian,Entertainment,Affluent Customer,No,Yes,16.0
2389,16,Parr,Parr,Male,38,1977-02-27,Media Manager IV,,Mass Customer,No,Yes,18.0
2390,3321,,,Male,38,1980-05-10,Software Test Engineer I,,High Net Worth,No,Yes,14.0
2391,3755,Garnar,Garnar,Male,38,1994-05-10,Chief Design Engineer,Financial Services,High Net Worth,No,Yes,7.0
2392,3048,Messruther,Messruther,Male,38,1969-05-27,Legal Assistant,Manufacturing,Mass Customer,No,No,16.0
2393,3934,Wehner,Wehner,Female,38,1977-11-25,Sales Associate,Manufacturing,Mass Customer,No,Yes,16.0
2394,392,Morrid,Morrid,Male,38,1978-06-14,Safety Technician I,Property,Mass Customer,No,No,13.0
2395,1449,Abramamovh,Abramamovh,Female,38,1967-08-26,Staff Accountant IV,,High Net Worth,No,No,4.0
2396,472,Jessel,Jessel,Female,38,1990-11-16,Internal Auditor,Financial Services,Mass Customer,No,Yes,8.0
2397,2082,Beekman,Beekman,Female,38,1979-12-07,Legal Assistant,Health,Affluent Customer,No,Yes,19.0
2398,13,Norcross,Norcross,Male,38,1955-02-15,Developer I,Financial Services,High Net Worth,No,Yes,8.0
2399,1200,Lathom,Lathom,Female,38,1974-04-30,Librarian,Entertainment,High Net Worth,No,No,18.0
2400,2039,Blower,Blower,Female,38,1978-03-26,Senior Developer,IT,High Net Worth,No,Yes,7.0
2401,2223,Georgiev,Georgiev,Female,38,1981-01-29,Professor,Health,Mass Customer,No,No,12.0
2402,50,Schapero,Schapero,Male,38,1980-10-01,Account Executive,Manufacturing,Mass Customer,No,Yes,16.0
2403,2260,Barthropp,Barthropp,Male,38,1967-02-09,Administrative Assistant IV,Argiculture,High Net Worth,No,No,11.0
2404,664,Scatcher,Scatcher,Male,38,1994-10-05,Research Nurse,Health,High Net Worth,No,No,4.0
2405,3422,Virgin,Virgin,Female,38,1978-05-06,Professor,Manufacturing,Mass Customer,No,No,5.0
2406,2941,Pavlov,Pavlov,Female,38,1963-08-05,,Retail,Mass Customer,No,No,10.0
2407,1229,Trass,Trass,Male,38,2000-01-08,GIS Technical Architect,Manufacturing,Affluent Customer,No,Yes,1.0
2408,270,Roundtree,Roundtree,Female,38,1970-12-10,Budget/Accounting Analyst III,,Mass Customer,No,Yes,17.0
2409,2097,Decaze,Decaze,Male,38,1988-04-08,Recruiter,Telecommunications,Mass Customer,No,No,21.0
2410,1755,Panyer,Panyer,Female,38,1986-08-23,Tax Accountant,Property,Mass Customer,No,No,20.0
2411,43,Belt,Belt,Female,38,1983-03-01,Director of Sales,Retail,Mass Customer,No,No,5.0
2412,1310,Leebeter,Leebeter,Male,38,1986-12-20,Geological Engineer,Manufacturing,High Net Worth,No,Yes,13.0
2413,2968,Viel,Viel,Male,38,1977-11-25,Human Resources Assistant III,Retail,High Net Worth,No,No,16.0
2414,3218,Starbeck,Starbeck,Female,38,1976-02-12,Information Systems Manager,Argiculture,Mass Customer,No,Yes,22.0
2415,3774,Christy,Christy,Female,38,1998-11-07,Statistician I,Property,High Net Worth,No,No,2.0
2416,2939,Dugan,Dugan,Female,38,1986-08-10,GIS Technical Architect,,Mass Customer,No,Yes,17.0
2417,62,Roggers,Roggers,Female,38,1979-07-06,,IT,Mass Customer,No,Yes,22.0
2418,817,Abilowitz,Abilowitz,Male,38,1992-04-08,Editor,Financial Services,Mass Customer,No,Yes,6.0
2419,3194,Bernardinelli,Bernardinelli,Male,38,1978-03-11,Physical Therapy Assistant,Manufacturing,Mass Customer,No,No,11.0
2420,3581,Ygo,Ygo,Female,38,1957-07-10,,,Mass Customer,No,Yes,6.0
2421,658,Bonnell,Bonnell,Male,38,1944-01-24,Tax Accountant,Manufacturing,Affluent Customer,No,Yes,8.0
2422,1205,Baudts,Baudts,Male,38,1978-06-05,Business Systems Development Analyst,Manufacturing,Affluent Customer,No,No,13.0
2423,1655,Codman,Codman,Male,38,1983-02-15,Electrical Engineer,Manufacturing,Affluent Customer,No,Yes,13.0
2424,3163,Mc Mechan,Mc Mechan,Male,38,1968-06-01,Environmental Specialist,Argiculture,Affluent Customer,No,No,19.0
2425,3556,Gheeorghie,Gheeorghie,Female,38,1997-07-05,Senior Developer,Manufacturing,High Net Worth,No,No,3.0
2426,3007,Pepper,Pepper,Male,38,1973-05-22,Environmental Tech,Manufacturing,Mass Customer,No,No,16.0
2427,284,Moorman,Moorman,Male,38,1986-04-11,Financial Analyst,Financial Services,High Net Worth,No,Yes,9.0
2428,3464,Gerretsen,Gerretsen,Female,38,1982-06-09,Staff Accountant III,Financial Services,Mass Customer,No,Yes,4.0
2429,1203,Carnier,Carnier,Female,38,1988-05-06,Technical Writer,Health,Affluent Customer,No,No,22.0
2430,3919,Beeckx,Beeckx,Female,38,1963-07-30,Cost Accountant,Financial Services,High Net Worth,No,No,18.0
2431,873,Penwarden,Penwarden,Male,37,1959-12-23,Occupational Therapist,Health,Affluent Customer,No,Yes,20.0
2432,3102,Maitland,Maitland,Male,37,1990-06-04,Assistant Manager,Property,Affluent Customer,No,No,2.0
2433,451,Flowerdew,Flowerdew,U,37,,Quality Control Specialist,IT,High Net Worth,No,No,
2434,78,Van der Kruis,Van der Kruis,Male,37,1985-03-12,Business Systems Development Analyst,Argiculture,Affluent Customer,No,No,8.0
2435,215,Foxworthy,Foxworthy,Female,37,1974-06-24,Assistant Professor,Retail,High Net Worth,No,Yes,18.0
2436,1946,Gladman,Gladman,Male,37,1959-01-04,Systems Administrator III,,Mass Customer,No,No,8.0
2437,1322,Christie,Christie,Female,37,2001-10-16,Data Coordiator,Financial Services,Mass Customer,No,Yes,1.0
2438,3822,Speechley,Speechley,Male,37,1959-03-09,,Manufacturing,High Net Worth,No,Yes,18.0
2439,912,Dalmon,Dalmon,Male,37,1968-07-19,Sales Representative,Retail,Mass Customer,No,Yes,19.0
2440,2703,Amis,Amis,Female,37,1980-04-12,,Manufacturing,Affluent Customer,No,Yes,18.0
2441,1551,Balfe,Balfe,Female,37,1975-05-30,Computer Systems Analyst I,Entertainment,Affluent Customer,No,No,17.0
2442,3725,Venny,Venny,Male,37,1970-07-21,Research Assistant II,,Mass Customer,No,Yes,5.0
2443,27,Klees,Klees,Male,37,1978-09-25,Research Nurse,Health,Mass Customer,No,Yes,12.0
2444,675,Wiggin,Wiggin,Female,37,1976-12-19,Administrative Assistant I,Financial Services,Mass Customer,No,Yes,17.0
2445,1468,Hayles,Hayles,Female,37,1978-01-10,Financial Advisor,Financial Services,Mass Customer,No,No,22.0
2446,68,Eddoes,Eddoes,Female,37,1974-04-21,Information Systems Manager,,Affluent Customer,No,No,9.0
2447,3023,Bernet,Bernet,Female,37,1994-12-09,Accountant I,IT,High Net Worth,No,Yes,7.0
2448,2888,Crosser,Crosser,Male,37,1962-05-23,Project Manager,IT,High Net Worth,No,Yes,16.0
2449,3763,Jore,Jore,Male,37,1981-01-27,Quality Control Specialist,,Affluent Customer,No,Yes,20.0
2450,2588,Martinho,Martinho,Male,37,2001-01-02,Professor,,High Net Worth,No,No,2.0
2451,3429,Hirtzmann,Hirtzmann,Female,37,1964-06-22,,Health,High Net Worth,No,No,15.0
2452,3227,Sharpin,Sharpin,Male,37,1995-12-06,,Manufacturing,Affluent Customer,No,No,2.0
2453,38,Merman,Merman,Female,37,1955-10-29,Senior Cost Accountant,Financial Services,Affluent Customer,No,No,20.0
2454,2989,,,Male,37,2000-10-25,Dental Hygienist,Health,High Net Worth,No,Yes,2.0
2455,1784,O' Timony,O' Timony,Female,37,1994-10-15,GIS Technical Architect,Manufacturing,Mass Customer,No,Yes,6.0
2456,3375,Gregon,Gregon,Male,37,1993-03-21,Accounting Assistant I,Financial Services,High Net Worth,No,Yes,6.0
2457,2828,Maycey,Maycey,Female,37,1998-12-14,,Health,High Net Worth,No,Yes,4.0
2458,3236,Arguile,Arguile,Male,37,1993-04-01,,Manufacturing,Mass Customer,No,Yes,5.0
2459,902,Vasiltsov,Vasiltsov,Female,37,1989-07-26,Staff Scientist,Retail,Mass Customer,No,No,18.0
2460,417,Brambley,Brambley,Female,37,1971-02-17,Biostatistician IV,Argiculture,Mass Customer,No,No,15.0
2461,1729,Kyles,Kyles,Female,37,1987-11-16,Mechanical Systems Engineer,Argiculture,High Net Worth,No,No,7.0
2462,1745,Clawson,Clawson,Female,37,1955-08-23,Chief Design Engineer,Financial Services,Mass Customer,No,Yes,6.0
2463,2624,Lampitt,Lampitt,Male,37,1964-07-08,Community Outreach Specialist,Retail,Mass Customer,No,Yes,11.0
2464,3551,Douris,Douris,Male,37,1962-05-10,Pharmacist,Health,Mass Customer,No,Yes,8.0
2465,3192,Klemenz,Klemenz,Female,37,1968-09-18,Payment Adjustment Coordinator,Financial Services,High Net Worth,No,Yes,16.0
2466,1640,Worswick,Worswick,Male,37,1995-02-17,Accountant I,,High Net Worth,No,Yes,3.0
2467,3481,Dessent,Dessent,Male,37,1997-10-12,Systems Administrator IV,Manufacturing,High Net Worth,No,No,4.0
2468,1355,Hallitt,Hallitt,Male,37,2001-04-04,VP Quality Control,Property,Mass Customer,No,No,1.0
2469,3263,Forte,Forte,Female,37,1981-08-21,Business Systems Development Analyst,Manufacturing,Affluent Customer,No,No,5.0
2470,2557,Zarfai,Zarfai,Female,37,1978-08-19,,,Mass Customer,No,No,19.0
2471,852,Bonney,Bonney,Female,37,2000-11-04,Compensation Analyst,Financial Services,Affluent Customer,No,Yes,2.0
2472,2436,Wellesley,Wellesley,Male,37,1986-03-21,Help Desk Technician,IT,Mass Customer,No,No,4.0
2473,834,Brandes,Brandes,Male,37,1973-04-07,Environmental Tech,Financial Services,Mass Customer,No,No,3.0
2474,383,Shalders,Shalders,Male,37,1978-07-15,Nurse Practicioner,,Affluent Customer,No,No,14.0
2475,3318,Allmen,Allmen,Male,37,1962-02-07,,Manufacturing,High Net Worth,No,Yes,19.0
2476,218,Dunnan,Dunnan,Female,37,1993-08-06,Administrative Officer,Property,High Net Worth,No,Yes,8.0
2477,3703,Oldford,Oldford,Male,37,1973-06-18,Teacher,Property,Affluent Customer,No,No,9.0
2478,3529,Kinny,Kinny,Female,37,1960-11-23,Structural Analysis Engineer,IT,High Net Worth,No,Yes,16.0
2479,1058,Gionettitti,Gionettitti,Female,37,1987-10-24,Research Assistant IV,Retail,Affluent Customer,No,Yes,4.0
2480,2925,Sloey,Sloey,Male,36,1978-05-02,Business Systems Development Analyst,Financial Services,Affluent Customer,No,Yes,19.0
2481,2851,Haking,Haking,Male,36,1975-12-17,Programmer IV,Entertainment,Affluent Customer,No,Yes,16.0
2482,2611,Lejeune,Lejeune,Female,36,1991-02-18,Tax Accountant,Financial Services,Affluent Customer,No,No,9.0
2483,2642,Rentelll,Rentelll,U,36,,VP Accounting,Financial Services,High Net Worth,No,No,
2484,3171,,,Male,36,1967-05-23,Account Coordinator,Financial Services,Affluent Customer,No,Yes,10.0
2485,2964,McCrystal,McCrystal,Female,36,1974-01-07,Product Engineer,Telecommunications,Mass Customer,No,Yes,14.0
2486,2802,Fosdick,Fosdick,Female,36,1996-09-22,Programmer Analyst I,Financial Services,Mass Customer,No,No,3.0
2487,1032,Werndly,Werndly,Female,36,1978-07-18,Executive Secretary,,Mass Customer,No,Yes,18.0
2488,2864,Laise,Laise,Female,36,1974-12-26,Analog Circuit Design manager,IT,Mass Customer,No,No,21.0
2489,3228,Donaghie,Donaghie,Female,36,1964-08-16,Social Worker,Health,Mass Customer,No,No,13.0
2490,3005,Tantrum,Tantrum,Male,36,1969-01-05,Human Resources Manager,Property,Affluent Customer,No,Yes,8.0
2491,3075,Debell,Debell,Male,36,1959-10-24,,Entertainment,Mass Customer,No,Yes,16.0
2492,2732,Yushkin,Yushkin,Female,36,1961-03-01,Help Desk Operator,Health,Mass Customer,No,No,7.0
2493,3167,Stedall,Stedall,Male,36,1995-01-20,Web Designer IV,Property,Mass Customer,No,No,5.0
2494,304,Mumbray,Mumbray,Male,36,1969-03-27,VP Marketing,Manufacturing,Mass Customer,No,Yes,15.0
2495,1490,Hargerie,Hargerie,Female,36,1970-01-03,Cost Accountant,Financial Services,Mass Customer,No,Yes,6.0
2496,1635,Robotham,Robotham,Female,36,1971-09-02,Safety Technician IV,Financial Services,Mass Customer,No,No,7.0
2497,1936,Scad,Scad,Female,36,1964-07-08,Junior Executive,Manufacturing,Mass Customer,No,Yes,12.0
2498,616,Bysaker,Bysaker,Female,36,1995-07-13,,Health,High Net Worth,No,No,6.0
2499,1709,Seeborne,Seeborne,Male,36,1974-09-30,Food Chemist,Health,Affluent Customer,No,No,6.0
2500,1956,Murra,Murra,Male,36,1994-07-08,Human Resources Assistant I,Health,Affluent Customer,No,Yes,3.0
2501,1124,Threader,Threader,Male,36,1965-02-03,Health Coach III,Health,Affluent Customer,No,Yes,9.0
2502,151,Brimson,Brimson,Male,36,1965-01-31,Marketing Manager,Manufacturing,Mass Customer,No,Yes,13.0
2503,2033,Philippon,Philippon,Male,36,1971-08-31,Dental Hygienist,Health,High Net Worth,No,No,10.0
2504,3897,McAloren,McAloren,Female,36,1967-06-24,Junior Executive,Manufacturing,High Net Worth,No,Yes,5.0
2505,1242,Meeke,Meeke,Male,36,1973-02-04,Human Resources Assistant III,Property,High Net Worth,No,Yes,18.0
2506,1764,Van der Krui,Van der Krui,Female,36,1960-06-21,Desktop Support Technician,,Mass Customer,No,Yes,10.0
2507,1768,Ganderton,Ganderton,Male,36,1974-02-09,Programmer I,Manufacturing,High Net Worth,No,No,13.0
2508,2123,Negal,Negal,Female,36,1993-03-19,Software Engineer II,Manufacturing,Affluent Customer,No,No,2.0
2509,2254,Beek,Beek,Female,36,1955-10-21,Programmer Analyst II,Health,Affluent Customer,No,No,18.0
